repair_day_idx,turbine_id,component,severity,rf,age_before_wk,age_after_wk,rel_before,rel_after,hazard_before,hazard_after,strategy
664,48,Controls,Minor Repair,0.35,104.03,67.62,0.1454,0.5185,0.04634,0.02429,S1_NoWeather
702,48,Service Items,Minor Repair,0.35,71.65,46.57,0.4681,0.7721,0.02649,0.01388,S1_NoWeather
786,48,Pitch/Hydraulic System,Minor Repair,0.35,95.84,62.29,0.2079,0.5856,0.04098,0.02147,S1_NoWeather
862,48,Sensors,Minor Repair,0.35,135.32,87.96,0.0242,0.2815,0.06875,0.03603,S1_NoWeather
914,48,Contactor/Circuit/Relay,Minor Repair,0.35,81.75,53.14,0.348,0.698,0.03228,0.01692,S1_NoWeather
935,48,Pitch/Hydraulic System,Minor Repair,0.35,83.29,54.14,0.3308,0.6861,0.0332,0.0174,S1_NoWeather
953,48,Generator,Major Repair,0.55,71.83,32.32,0.4658,0.9014,0.02659,0.00803,S1_NoWeather
957,48,Service Items,Minor Repair,0.35,82.57,53.67,0.3388,0.6916,0.03277,0.01717,S1_NoWeather
977,48,Electrical Components,Minor Repair,0.35,154.98,100.74,0.0054,0.1688,0.08426,0.04416,S1_NoWeather
985,48,Grease/Oil/Cooling Liquid,Minor Repair,0.35,129.4,84.11,0.0359,0.3219,0.06429,0.03369,S1_NoWeather
1015,48,Heaters/Coolers,Minor Repair,0.35,168.95,109.82,0.0015,0.1099,0.09591,0.05026,S1_NoWeather
1023,48,Controls,Minor Repair,0.35,119.62,77.75,0.065,0.394,0.05714,0.02994,S1_NoWeather
1029,48,Pitch/Hydraulic System,Minor Repair,0.35,67.14,43.64,0.5245,0.8027,0.02403,0.01259,S1_NoWeather
1087,48,Service Items,Minor Repair,0.35,72.67,47.24,0.4554,0.765,0.02706,0.01418,S1_NoWeather
1095,48,Gearbox,Minor Repair,0.35,112.56,73.16,0.0955,0.4494,0.05216,0.02733,S1_NoWeather
100,49,Blades,Minor Repair,0.35,59.9,38.94,0.6156,0.8477,0.02025,0.01061,S1_NoWeather
121,49,Pumps/Motors,Major Repair,0.55,57.97,26.08,0.6396,0.9411,0.01927,0.00582,S1_NoWeather
216,49,Service Items,Minor Repair,0.35,56.46,36.7,0.6581,0.8672,0.01853,0.00971,S1_NoWeather
366,49,Electrical Components,Minor Repair,0.35,68.22,44.34,0.5109,0.7955,0.02461,0.0129,S1_NoWeather
375,49,Contactor/Circuit/Relay,Minor Repair,0.35,96.18,62.52,0.205,0.5828,0.04119,0.02159,S1_NoWeather
389,49,Service Items,Minor Repair,0.35,61.7,40.1,0.5931,0.837,0.02116,0.01109,S1_NoWeather
483,49,Service Items,Minor Repair,0.35,53.1,34.52,0.6984,0.8849,0.0169,0.00886,S1_NoWeather
532,49,Generator,Major Repair,0.55,126.2,56.79,0.0439,0.6541,0.06192,0.01869,S1_NoWeather
569,49,Pitch/Hydraulic System,Minor Repair,0.35,92.23,59.95,0.24,0.615,0.03868,0.02027,S1_NoWeather
651,49,Heaters/Coolers,Minor Repair,0.35,117.73,76.53,0.0723,0.4086,0.05579,0.02924,S1_NoWeather
694,49,Generator,Major Repair,0.55,79.79,35.91,0.3703,0.8738,0.03113,0.0094,S1_NoWeather
696,49,Contactor/Circuit/Relay,Major Repair,0.55,108.52,48.83,0.1173,0.7474,0.04937,0.0149,S1_NoWeather
703,49,Service Items,Minor Repair,0.35,66.52,43.24,0.5324,0.8068,0.02369,0.01242,S1_NoWeather
718,49,Hub,Minor Repair,0.35,152.38,99.05,0.0067,0.1817,0.08215,0.04305,S1_NoWeather
767,49,Tower/Foundation,Minor Repair,0.35,145.44,94.53,0.0116,0.2192,0.0766,0.04014,S1_NoWeather
794,49,Gearbox,Major Replacement,0.9,162.28,16.23,0.0029,0.9816,0.09028,0.00286,S1_NoWeather
814,49,Pitch/Hydraulic System,Minor Repair,0.35,93.95,61.07,0.2243,0.601,0.03977,0.02084,S1_NoWeather
882,49,Hub,Major Repair,0.55,122.05,54.92,0.0564,0.6767,0.05888,0.01778,S1_NoWeather
893,49,Power Supply/Converter,Minor Repair,0.35,161.05,104.68,0.0032,0.141,0.08926,0.04678,S1_NoWeather
909,49,Controls,Minor Repair,0.35,136.16,88.5,0.0228,0.276,0.06939,0.03636,S1_NoWeather
929,49,Blades,Minor Repair,0.35,156.94,102.01,0.0046,0.1594,0.08586,0.045,S1_NoWeather
936,49,Safety,Minor Repair,0.35,187.96,122.17,0.0002,0.056,0.11254,0.05898,S1_NoWeather
946,49,Blades,Minor Repair,0.35,104.01,67.61,0.1455,0.5187,0.04633,0.02428,S1_NoWeather
949,49,Sensors,Major Repair,0.55,159.86,71.94,0.0035,0.4645,0.08827,0.02665,S1_NoWeather
957,49,Service Items,Minor Repair,0.35,79.24,51.5,0.3767,0.7171,0.0308,0.01614,S1_NoWeather
1003,49,Contactor/Circuit/Relay,Minor Repair,0.35,92.83,60.34,0.2344,0.6101,0.03906,0.02047,S1_NoWeather
1056,49,Generator,Major Repair,0.55,86.91,39.11,0.2923,0.8461,0.03538,0.01068,S1_NoWeather
1056,49,Transformer,Minor Repair,0.35,186.09,120.96,0.0003,0.0601,0.11087,0.0581,S1_NoWeather
1083,49,Pitch/Hydraulic System,Minor Repair,0.35,99.07,64.39,0.1815,0.5592,0.04306,0.02257,S1_NoWeather
1087,49,Service Items,Minor Repair,0.35,70.5,45.83,0.4823,0.7801,0.02585,0.01355,S1_NoWeather
217,50,Service Items,Minor Repair,0.35,45.29,29.44,0.7857,0.9211,0.01331,0.00698,S1_NoWeather
339,50,Heaters/Coolers,Minor Repair,0.35,91.68,59.59,0.2452,0.6195,0.03833,0.02009,S1_NoWeather
385,50,Contactor/Circuit/Relay,Minor Repair,0.35,68.14,44.29,0.5119,0.796,0.02457,0.01287,S1_NoWeather
389,50,Service Items,Minor Repair,0.35,54.44,35.38,0.6825,0.878,0.01754,0.00919,S1_NoWeather
408,50,Controls,Minor Repair,0.35,98.23,63.85,0.1881,0.5661,0.04252,0.02228,S1_NoWeather
436,50,Pumps/Motors,Minor Repair,0.35,80.18,52.12,0.3658,0.71,0.03136,0.01643,S1_NoWeather
484,50,Service Items,Minor Repair,0.35,49.38,32.1,0.7413,0.903,0.01516,0.00794,S1_NoWeather
571,50,Generator,Major Replacement,0.9,110.38,11.04,0.1069,0.993,0.05065,0.0016,S1_NoWeather
577,50,Pitch/Hydraulic System,Minor Repair,0.35,134.77,87.6,0.0251,0.2852,0.06833,0.03581,S1_NoWeather
578,50,Safety,Minor Repair,0.35,104.97,68.23,0.1391,0.5108,0.04697,0.02462,S1_NoWeather
623,50,Heaters/Coolers,Minor Repair,0.35,99.59,64.73,0.1775,0.5549,0.0434,0.02275,S1_NoWeather
688,50,Pitch/Hydraulic System,Minor Repair,0.35,102.6,66.69,0.1553,0.5302,0.04539,0.02379,S1_NoWeather
703,50,Service Items,Minor Repair,0.35,63.1,41.01,0.5755,0.8284,0.02189,0.01147,S1_NoWeather
784,50,Sensors,Minor Repair,0.35,164.74,107.08,0.0023,0.1258,0.09235,0.0484,S1_NoWeather
842,50,Hub,Minor Repair,0.35,130.95,85.12,0.0325,0.3111,0.06544,0.03429,S1_NoWeather
870,50,Gearbox,Major Replacement,0.9,138.84,13.88,0.0189,0.9875,0.07145,0.00226,S1_NoWeather
894,50,Pitch/Hydraulic System,Minor Repair,0.35,92.69,60.25,0.2358,0.6113,0.03897,0.02042,S1_NoWeather
908,50,Safety,Minor Repair,0.35,114.23,74.25,0.0875,0.4361,0.05332,0.02794,S1_NoWeather
958,50,Service Items,Minor Repair,0.35,77.01,50.06,0.4028,0.7336,0.02952,0.01547,S1_NoWeather
963,50,Safety,Minor Repair,0.35,82.25,53.46,0.3424,0.6941,0.03258,0.01707,S1_NoWeather
1006,50,Tower/Foundation,Minor Repair,0.35,162.91,105.89,0.0027,0.1332,0.09081,0.04759,S1_NoWeather
1009,50,Controls,Minor Repair,0.35,149.85,97.4,0.0082,0.1948,0.08011,0.04198,S1_NoWeather
1025,50,Pitch/Hydraulic System,Minor Repair,0.35,79.25,51.51,0.3766,0.717,0.03081,0.01615,S1_NoWeather
1069,50,Tower/Foundation,Minor Repair,0.35,114.89,74.68,0.0845,0.4309,0.05378,0.02818,S1_NoWeather
1089,50,Service Items,Minor Repair,0.35,69.06,44.89,0.5004,0.7899,0.02506,0.01313,S1_NoWeather
73,1,Generator,Minor Repair,0.35,56.84,36.94,0.6535,0.8651,0.01871,0.00981,S2_WeatherCTV
103,1,Electrical Components,Minor Repair,0.35,54.15,35.2,0.686,0.8795,0.0174,0.00912,S2_WeatherCTV
200,1,Service Items,Minor Repair,0.35,42.21,27.44,0.8169,0.9334,0.01198,0.00628,S2_WeatherCTV
360,1,Service Items,Minor Repair,0.35,50.44,32.78,0.7293,0.8981,0.01564,0.0082,S2_WeatherCTV
411,1,Tower/Foundation,Minor Repair,0.35,107.91,70.14,0.1208,0.4868,0.04896,0.02566,S2_WeatherCTV
485,1,Service Items,Minor Repair,0.35,50.78,33.01,0.7254,0.8964,0.01581,0.00828,S2_WeatherCTV
532,1,Gearbox,Minor Repair,0.35,97.49,63.37,0.1941,0.5721,0.04204,0.02203,S2_WeatherCTV
569,1,Contactor/Circuit/Relay,Minor Repair,0.35,118.86,77.26,0.0678,0.3999,0.05659,0.02966,S2_WeatherCTV
609,1,Generator,Minor Repair,0.35,112.94,73.41,0.0936,0.4463,0.05242,0.02747,S2_WeatherCTV
679,1,Electrical Components,Minor Repair,0.35,117.2,76.18,0.0745,0.4128,0.05541,0.02904,S2_WeatherCTV
717,1,Safety,Minor Repair,0.35,143.26,93.12,0.0137,0.2318,0.07488,0.03924,S2_WeatherCTV
729,1,Service Items,Minor Repair,0.35,68.01,44.21,0.5136,0.7969,0.02449,0.01284,S2_WeatherCTV
779,1,Pumps/Motors,Minor Repair,0.35,117.6,76.44,0.0728,0.4097,0.0557,0.02919,S2_WeatherCTV
803,1,Pitch/Hydraulic System,Minor Repair,0.35,165.02,107.26,0.0022,0.1247,0.09258,0.04852,S2_WeatherCTV
814,1,Gearbox,Minor Repair,0.35,104.37,67.84,0.1431,0.5157,0.04656,0.0244,S2_WeatherCTV
877,1,Generator,Major Replacement,0.9,111.41,11.14,0.1014,0.9928,0.05136,0.00162,S2_WeatherCTV
909,1,Contactor/Circuit/Relay,Major Repair,0.55,123.26,55.47,0.0525,0.6701,0.05976,0.01804,S2_WeatherCTV
923,1,Blades,Minor Repair,0.35,138.75,90.19,0.019,0.2594,0.07138,0.0374,S2_WeatherCTV
929,1,Pitch/Hydraulic System,Minor Repair,0.35,125.26,81.42,0.0465,0.3517,0.06123,0.03209,S2_WeatherCTV
936,1,Sensors,Minor Repair,0.35,163.28,106.13,0.0026,0.1317,0.09112,0.04775,S2_WeatherCTV
953,1,Power Supply/Converter,Minor Repair,0.35,152.87,99.36,0.0064,0.1792,0.08254,0.04326,S2_WeatherCTV
966,1,Heaters/Coolers,Minor Repair,0.35,128.16,83.3,0.0388,0.3307,0.06336,0.03321,S2_WeatherCTV
980,1,Grease/Oil/Cooling Liquid,Minor Repair,0.35,119.55,77.71,0.0652,0.3946,0.05709,0.02992,S2_WeatherCTV
1011,1,Blades,Minor Repair,0.35,101.19,65.77,0.1654,0.5418,0.04445,0.0233,S2_WeatherCTV
1064,1,Hub,Major Repair,0.55,195.17,87.83,0.0001,0.2828,0.11908,0.03595,S2_WeatherCTV
1092,1,Controls,Minor Repair,0.35,165.58,107.63,0.0021,0.1225,0.09306,0.04877,S2_WeatherCTV
200,2,Service Items,Minor Repair,0.35,51.33,33.37,0.7191,0.8937,0.01606,0.00842,S2_WeatherCTV
275,2,Generator,Major Repair,0.55,57.24,25.76,0.6486,0.9429,0.01891,0.00571,S2_WeatherCTV
279,2,Electrical Components,Minor Repair,0.35,69.08,44.9,0.5001,0.7898,0.02508,0.01314,S2_WeatherCTV
321,2,Grease/Oil/Cooling Liquid,Minor Repair,0.35,84.44,54.89,0.3183,0.6771,0.03389,0.01776,S2_WeatherCTV
361,2,Service Items,Minor Repair,0.35,56.37,36.64,0.6592,0.8677,0.01848,0.00969,S2_WeatherCTV
381,2,Yaw System,Minor Repair,0.35,105.94,68.86,0.1329,0.5029,0.04762,0.02496,S2_WeatherCTV
489,2,Pitch/Hydraulic System,Major Repair,0.55,95.32,42.9,0.2123,0.8102,0.04065,0.01227,S2_WeatherCTV
490,2,Service Items,Minor Repair,0.35,54.64,35.51,0.6801,0.8769,0.01764,0.00924,S2_WeatherCTV
587,2,Grease/Oil/Cooling Liquid,Minor Repair,0.35,92.89,60.38,0.2339,0.6097,0.0391,0.02049,S2_WeatherCTV
656,2,Blades,Minor Repair,0.35,121.77,79.15,0.0574,0.3777,0.05868,0.03075,S2_WeatherCTV
723,2,Safety,Minor Repair,0.35,138.01,89.71,0.0201,0.2641,0.07081,0.03711,S2_WeatherCTV
730,2,Service Items,Minor Repair,0.35,70.51,45.83,0.4822,0.78,0.02586,0.01355,S2_WeatherCTV
738,2,Hub,Minor Repair,0.35,156.26,101.57,0.0048,0.1626,0.0853,0.0447,S2_WeatherCTV
889,2,Controls,Minor Repair,0.35,153.11,99.52,0.0063,0.178,0.08274,0.04336,S2_WeatherCTV
902,2,Sensors,Major Repair,0.55,176.59,79.47,0.0007,0.374,0.10249,0.03094,S2_WeatherCTV
905,2,Gearbox,Major Replacement,0.9,138.69,13.87,0.0191,0.9876,0.07133,0.00226,S2_WeatherCTV
973,2,Blades,Minor Repair,0.35,124.15,80.7,0.0498,0.3599,0.06041,0.03166,S2_WeatherCTV
976,2,Contactor/Circuit/Relay,Minor Repair,0.35,184.7,120.06,0.0003,0.0634,0.10963,0.05745,S2_WeatherCTV
978,2,Heaters/Coolers,Minor Repair,0.35,151.61,98.55,0.0071,0.1856,0.08153,0.04273,S2_WeatherCTV
1016,2,Transformer,Minor Repair,0.35,153.86,100.01,0.0059,0.1742,0.08335,0.04368,S2_WeatherCTV
151,3,Sensors,Minor Repair,0.35,47.28,30.73,0.7646,0.9126,0.0142,0.00744,S2_WeatherCTV
200,3,Service Items,Minor Repair,0.35,76.07,49.45,0.4141,0.7406,0.02898,0.01519,S2_WeatherCTV
246,3,Yaw System,Minor Repair,0.35,87.43,56.83,0.2869,0.6536,0.0357,0.01871,S2_WeatherCTV
302,3,Blades,Minor Repair,0.35,78.67,51.13,0.3833,0.7214,0.03047,0.01597,S2_WeatherCTV
361,3,Service Items,Minor Repair,0.35,72.45,47.09,0.4582,0.7666,0.02693,0.01411,S2_WeatherCTV
395,3,Generator,Major Repair,0.55,75.19,33.83,0.4247,0.8902,0.02847,0.00859,S2_WeatherCTV
413,3,Controls,Minor Repair,0.35,100.71,65.46,0.1689,0.5457,0.04414,0.02313,S2_WeatherCTV
453,3,Pumps/Motors,Minor Repair,0.35,72.99,47.44,0.4515,0.7627,0.02723,0.01427,S2_WeatherCTV
484,3,Hub,Minor Repair,0.35,97.12,63.13,0.1971,0.5751,0.0418,0.02191,S2_WeatherCTV
497,3,Service Items,Minor Repair,0.35,66.09,42.96,0.5378,0.8095,0.02347,0.0123,S2_WeatherCTV
524,3,Contactor/Circuit/Relay,Major Repair,0.55,88.18,39.68,0.2792,0.8409,0.03617,0.01092,S2_WeatherCTV
575,3,Tower/Foundation,Minor Repair,0.35,121.47,78.95,0.0584,0.38,0.05847,0.03064,S2_WeatherCTV
611,3,Controls,Minor Repair,0.35,92.46,60.1,0.2378,0.6131,0.03883,0.02035,S2_WeatherCTV
620,3,Pumps/Motors,Minor Repair,0.35,69.44,45.14,0.4956,0.7873,0.02527,0.01324,S2_WeatherCTV
651,3,Gearbox,Major Repair,0.55,101.0,45.45,0.1668,0.784,0.04433,0.01338,S2_WeatherCTV
703,3,Generator,Major Repair,0.55,77.83,35.03,0.3931,0.8809,0.02999,0.00905,S2_WeatherCTV
730,3,Service Items,Minor Repair,0.35,76.96,50.02,0.4035,0.7341,0.02949,0.01545,S2_WeatherCTV
739,3,Electrical Components,Minor Repair,0.35,113.67,73.88,0.0901,0.4406,0.05293,0.02774,S2_WeatherCTV
786,3,Heaters/Coolers,Minor Repair,0.35,118.61,77.1,0.0688,0.4018,0.05642,0.02957,S2_WeatherCTV
821,3,Sensors,Major Repair,0.55,124.73,56.13,0.0481,0.6621,0.06084,0.01836,S2_WeatherCTV
835,3,Pitch/Hydraulic System,Minor Repair,0.35,125.0,81.25,0.0473,0.3536,0.06104,0.03199,S2_WeatherCTV
853,3,Transformer,Minor Repair,0.35,164.83,107.14,0.0023,0.1255,0.09242,0.04843,S2_WeatherCTV
880,3,Gearbox,Minor Repair,0.35,78.45,50.99,0.3858,0.723,0.03035,0.0159,S2_WeatherCTV
960,3,Grease/Oil/Cooling Liquid,Minor Repair,0.35,142.07,92.35,0.015,0.2389,0.07396,0.03876,S2_WeatherCTV
1078,3,Pitch/Hydraulic System,Minor Repair,0.35,115.25,74.91,0.0828,0.428,0.05404,0.02832,S2_WeatherCTV
1083,3,Power Supply/Converter,Minor Repair,0.35,178.34,115.92,0.0006,0.0799,0.10402,0.05451,S2_WeatherCTV
33,4,Gearbox,Minor Repair,0.35,45.49,29.57,0.7836,0.9203,0.0134,0.00702,S2_WeatherCTV
115,4,Blades,Minor Repair,0.35,30.29,19.69,0.9156,0.9704,0.00728,0.00381,S2_WeatherCTV
200,4,Service Items,Minor Repair,0.35,67.86,44.11,0.5154,0.7979,0.02441,0.01279,S2_WeatherCTV
218,4,Yaw System,Minor Repair,0.35,60.88,39.57,0.6034,0.8419,0.02074,0.01087,S2_WeatherCTV
351,4,Contactor/Circuit/Relay,Major Repair,0.55,62.75,28.24,0.5799,0.9286,0.02171,0.00655,S2_WeatherCTV
361,4,Service Items,Minor Repair,0.35,67.11,43.62,0.5249,0.8029,0.02401,0.01258,S2_WeatherCTV
406,4,Power Supply/Converter,Minor Repair,0.35,71.9,46.73,0.465,0.7704,0.02663,0.01395,S2_WeatherCTV
441,4,Gearbox,Minor Repair,0.35,87.57,56.92,0.2855,0.6525,0.03579,0.01875,S2_WeatherCTV
455,4,Pitch/Hydraulic System,Minor Repair,0.35,109.9,71.44,0.1095,0.4707,0.05032,0.02637,S2_WeatherCTV
481,4,Tower/Foundation,Major Repair,0.55,120.12,54.05,0.0631,0.6871,0.0575,0.01736,S2_WeatherCTV
485,4,Contactor/Circuit/Relay,Minor Repair,0.35,46.24,30.06,0.7757,0.9171,0.01373,0.0072,S2_WeatherCTV
497,4,Service Items,Minor Repair,0.35,62.62,40.7,0.5815,0.8314,0.02164,0.01134,S2_WeatherCTV
510,4,Generator,Major Repair,0.55,99.62,44.83,0.1772,0.7905,0.04343,0.01311,S2_WeatherCTV
522,4,Controls,Minor Repair,0.35,98.34,63.92,0.1873,0.5652,0.04259,0.02232,S2_WeatherCTV
542,4,Sensors,Minor Repair,0.35,110.04,71.52,0.1087,0.4696,0.05041,0.02642,S2_WeatherCTV
715,4,Sensors,Minor Repair,0.35,94.52,61.44,0.2193,0.5964,0.04014,0.02103,S2_WeatherCTV
730,4,Service Items,Minor Repair,0.35,74.7,48.56,0.4306,0.7505,0.0282,0.01478,S2_WeatherCTV
777,4,Gearbox,Minor Repair,0.35,104.92,68.2,0.1395,0.5112,0.04694,0.0246,S2_WeatherCTV
847,4,Pitch/Hydraulic System,Major Repair,0.55,127.44,57.35,0.0406,0.6472,0.06283,0.01897,S2_WeatherCTV
920,4,Electrical Components,Minor Repair,0.35,143.0,92.95,0.014,0.2334,0.07468,0.03914,S2_WeatherCTV
936,4,Grease/Oil/Cooling Liquid,Minor Repair,0.35,170.3,110.69,0.0013,0.1052,0.09706,0.05086,S2_WeatherCTV
976,4,Pumps/Motors,Minor Repair,0.35,164.04,106.63,0.0024,0.1286,0.09176,0.04808,S2_WeatherCTV
979,4,Pitch/Hydraulic System,Minor Repair,0.35,76.35,49.63,0.4108,0.7385,0.02913,0.01527,S2_WeatherCTV
1033,4,Blades,Minor Repair,0.35,150.69,97.95,0.0077,0.1904,0.08078,0.04233,S2_WeatherCTV
1071,4,Gearbox,Minor Repair,0.35,110.2,71.63,0.1079,0.4683,0.05052,0.02648,S2_WeatherCTV
31,5,Safety,Minor Repair,0.35,19.46,12.65,0.9712,0.9901,0.00375,0.00196,S2_WeatherCTV
202,5,Service Items,Minor Repair,0.35,53.02,34.47,0.6993,0.8853,0.01686,0.00884,S2_WeatherCTV
214,5,Pitch/Hydraulic System,Minor Repair,0.35,82.59,53.68,0.3386,0.6915,0.03278,0.01718,S2_WeatherCTV
293,5,Blades,Minor Repair,0.35,95.34,61.97,0.2121,0.5897,0.04066,0.02131,S2_WeatherCTV
364,5,Service Items,Minor Repair,0.35,57.47,37.35,0.6458,0.8616,0.01903,0.00997,S2_WeatherCTV
488,5,Blades,Minor Repair,0.35,89.97,58.48,0.2615,0.6332,0.03727,0.01953,S2_WeatherCTV
498,5,Service Items,Minor Repair,0.35,57.35,37.28,0.6472,0.8622,0.01897,0.00994,S2_WeatherCTV
524,5,Electrical Components,Minor Repair,0.35,87.0,56.55,0.2913,0.657,0.03544,0.01857,S2_WeatherCTV
569,5,Hub,Minor Repair,0.35,110.33,71.71,0.1072,0.4673,0.05061,0.02652,S2_WeatherCTV
639,5,Yaw System,Minor Repair,0.35,107.27,69.72,0.1247,0.4921,0.04852,0.02543,S2_WeatherCTV
678,5,Yaw System,Minor Repair,0.35,74.72,48.57,0.4303,0.7504,0.02821,0.01478,S2_WeatherCTV
713,5,Grease/Oil/Cooling Liquid,Minor Repair,0.35,114.48,74.41,0.0863,0.4341,0.05349,0.02803,S2_WeatherCTV
731,5,Service Items,Minor Repair,0.35,70.28,45.68,0.4851,0.7816,0.02573,0.01348,S2_WeatherCTV
805,5,Controls,Minor Repair,0.35,157.08,102.1,0.0045,0.1588,0.08598,0.04506,S2_WeatherCTV
855,5,Electrical Components,Major Repair,0.55,103.55,46.6,0.1487,0.7719,0.04602,0.01389,S2_WeatherCTV
894,5,Contactor/Circuit/Relay,Major Repair,0.55,133.86,60.24,0.0267,0.6114,0.06764,0.02042,S2_WeatherCTV
901,5,Sensors,Major Repair,0.55,176.79,79.55,0.0007,0.373,0.10266,0.03099,S2_WeatherCTV
922,5,Generator,Minor Repair,0.35,145.14,94.34,0.0119,0.2209,0.07637,0.04002,S2_WeatherCTV
940,5,Pitch/Hydraulic System,Minor Repair,0.35,157.68,102.5,0.0043,0.156,0.08648,0.04532,S2_WeatherCTV
949,5,Pitch/Hydraulic System,Minor Repair,0.35,102.5,66.62,0.156,0.5311,0.04532,0.02375,S2_WeatherCTV
963,5,Heaters/Coolers,Minor Repair,0.35,134.3,87.3,0.0259,0.2883,0.06797,0.03562,S2_WeatherCTV
1069,5,Generator,Major Replacement,0.9,115.34,11.53,0.0824,0.9921,0.0541,0.00171,S2_WeatherCTV
130,6,Pitch/Hydraulic System,Minor Repair,0.35,30.25,19.67,0.9158,0.9705,0.00727,0.00381,S2_WeatherCTV
202,6,Service Items,Minor Repair,0.35,35.88,23.32,0.874,0.9552,0.00939,0.00492,S2_WeatherCTV
364,6,Service Items,Minor Repair,0.35,46.32,30.11,0.7748,0.9168,0.01377,0.00722,S2_WeatherCTV
412,6,Grease/Oil/Cooling Liquid,Minor Repair,0.35,72.24,46.95,0.4608,0.768,0.02681,0.01405,S2_WeatherCTV
498,6,Service Items,Minor Repair,0.35,50.11,32.57,0.7331,0.8996,0.01549,0.00812,S2_WeatherCTV
528,6,Gearbox,Major Replacement,0.9,101.42,10.14,0.1637,0.9943,0.04461,0.00141,S2_WeatherCTV
550,6,Electrical Components,Minor Repair,0.35,115.46,75.05,0.0819,0.4264,0.05418,0.02839,S2_WeatherCTV
610,6,Blades,Minor Repair,0.35,134.11,87.17,0.0263,0.2895,0.06783,0.03555,S2_WeatherCTV
615,6,Generator,Minor Repair,0.35,99.88,64.92,0.1753,0.5525,0.04359,0.02284,S2_WeatherCTV
634,6,Tower/Foundation,Minor Repair,0.35,135.59,88.13,0.0238,0.2797,0.06895,0.03614,S2_WeatherCTV
636,6,Blades,Minor Repair,0.35,90.17,58.61,0.2595,0.6316,0.0374,0.0196,S2_WeatherCTV
731,6,Service Items,Minor Repair,0.35,65.57,42.62,0.5443,0.8129,0.02319,0.01215,S2_WeatherCTV
745,6,Grease/Oil/Cooling Liquid,Minor Repair,0.35,94.95,61.72,0.2155,0.5929,0.04041,0.02118,S2_WeatherCTV
784,6,Gearbox,Minor Repair,0.35,46.14,29.99,0.7767,0.9175,0.01369,0.00717,S2_WeatherCTV
808,6,Yaw System,Minor Repair,0.35,131.43,85.43,0.0315,0.3078,0.0658,0.03448,S2_WeatherCTV
832,6,Pitch/Hydraulic System,Major Repair,0.55,119.67,53.85,0.0648,0.6895,0.05717,0.01726,S2_WeatherCTV
863,6,Generator,Major Repair,0.55,100.92,45.41,0.1674,0.7844,0.04428,0.01337,S2_WeatherCTV
896,6,Hub,Minor Repair,0.35,173.19,112.57,0.001,0.0955,0.09954,0.05216,S2_WeatherCTV
924,6,Pumps/Motors,Minor Repair,0.35,156.7,101.85,0.0047,0.1606,0.08566,0.04489,S2_WeatherCTV
934,6,Contactor/Circuit/Relay,Minor Repair,0.35,122.04,79.33,0.0564,0.3756,0.05888,0.03086,S2_WeatherCTV
949,6,Controls,Major Repair,0.55,145.45,65.45,0.0116,0.5458,0.07661,0.02313,S2_WeatherCTV
1002,6,Tower/Foundation,Major Repair,0.55,140.13,63.06,0.0172,0.576,0.07245,0.02187,S2_WeatherCTV
1072,6,Blades,Minor Repair,0.35,119.61,77.75,0.065,0.3941,0.05713,0.02994,S2_WeatherCTV
1079,6,Electrical Components,Minor Repair,0.35,150.05,97.53,0.0081,0.1938,0.08027,0.04207,S2_WeatherCTV
1083,6,Sensors,Minor Repair,0.35,202.69,131.75,0.0,0.0308,0.12603,0.06604,S2_WeatherCTV
202,7,Service Items,Minor Repair,0.35,43.3,28.15,0.8061,0.9292,0.01244,0.00652,S2_WeatherCTV
283,7,Pitch/Hydraulic System,Minor Repair,0.35,79.51,51.68,0.3735,0.715,0.03097,0.01623,S2_WeatherCTV
370,7,Service Items,Minor Repair,0.35,52.15,33.9,0.7096,0.8897,0.01645,0.00862,S2_WeatherCTV
380,7,Gearbox,Minor Repair,0.35,77.44,50.34,0.3977,0.7305,0.02976,0.0156,S2_WeatherCTV
406,7,Pitch/Hydraulic System,Minor Repair,0.35,67.68,43.99,0.5177,0.7991,0.02432,0.01274,S2_WeatherCTV
498,7,Service Items,Minor Repair,0.35,52.9,34.38,0.7008,0.886,0.0168,0.0088,S2_WeatherCTV
694,7,Gearbox,Minor Repair,0.35,94.34,61.32,0.2209,0.5979,0.04002,0.02097,S2_WeatherCTV
716,7,Safety,Minor Repair,0.35,111.15,72.25,0.1028,0.4607,0.05118,0.02682,S2_WeatherCTV
731,7,Service Items,Minor Repair,0.35,67.38,43.8,0.5215,0.8011,0.02416,0.01266,S2_WeatherCTV
766,7,Pitch/Hydraulic System,Minor Repair,0.35,95.99,62.4,0.2065,0.5844,0.04108,0.02153,S2_WeatherCTV
785,7,Sensors,Minor Repair,0.35,131.81,85.68,0.0307,0.3052,0.06609,0.03463,S2_WeatherCTV
805,7,Yaw System,Minor Repair,0.35,131.54,85.5,0.0312,0.307,0.06589,0.03453,S2_WeatherCTV
840,7,Pumps/Motors,Minor Repair,0.35,137.78,89.56,0.0204,0.2656,0.07063,0.03701,S2_WeatherCTV
886,7,Generator,Major Repair,0.55,172.1,77.45,0.0011,0.3977,0.0986,0.02977,S2_WeatherCTV
930,7,Contactor/Circuit/Relay,Minor Repair,0.35,136.59,88.78,0.0222,0.2732,0.06972,0.03654,S2_WeatherCTV
950,7,Electrical Components,Minor Repair,0.35,172.83,112.34,0.001,0.0966,0.09923,0.052,S2_WeatherCTV
