repair_day_idx,turbine_id,component,severity,rf,age_before_wk,age_after_wk,rel_before,rel_after,hazard_before,hazard_after,strategy
1061,48,Yaw System,Minor Repair,0.35,192.26,124.97,0.0001,0.0474,0.11643,0.06101,S3_MultiPort
216,49,Service Items,Minor Repair,0.35,51.6,33.54,0.716,0.8924,0.01619,0.00848,S3_MultiPort
314,49,Generator,Minor Repair,0.35,75.29,48.94,0.4234,0.7462,0.02853,0.01495,S3_MultiPort
338,49,Pumps/Motors,Minor Repair,0.35,100.66,65.43,0.1693,0.5461,0.04411,0.02311,S3_MultiPort
399,49,Controls,Minor Repair,0.35,83.76,54.45,0.3257,0.6824,0.03348,0.01755,S3_MultiPort
468,49,Service Items,Minor Repair,0.35,69.54,45.2,0.4944,0.7867,0.02533,0.01327,S3_MultiPort
504,49,Service Items,Minor Repair,0.35,50.2,32.63,0.732,0.8992,0.01553,0.00814,S3_MultiPort
549,49,Yaw System,Minor Repair,0.35,131.08,85.2,0.0322,0.3102,0.06554,0.03435,S3_MultiPort
589,49,Grease/Oil/Cooling Liquid,Minor Repair,0.35,109.63,71.26,0.111,0.4729,0.05013,0.02627,S3_MultiPort
603,49,Sensors,Minor Repair,0.35,92.33,60.01,0.2391,0.6142,0.03874,0.0203,S3_MultiPort
721,49,Contactor/Circuit/Relay,Minor Repair,0.35,127.57,82.92,0.0403,0.335,0.06293,0.03298,S3_MultiPort
734,49,Safety,Minor Repair,0.35,119.45,77.64,0.0656,0.3954,0.05701,0.02988,S3_MultiPort
738,49,Blades,Minor Repair,0.35,157.88,102.62,0.0042,0.1551,0.08663,0.0454,S3_MultiPort
775,49,Pitch/Hydraulic System,Minor Repair,0.35,151.99,98.8,0.0069,0.1836,0.08184,0.04289,S3_MultiPort
857,49,Pumps/Motors,Minor Repair,0.35,138.43,89.98,0.0195,0.2614,0.07113,0.03728,S3_MultiPort
918,49,Blades,Minor Repair,0.35,127.62,82.95,0.0402,0.3346,0.06296,0.033,S3_MultiPort
965,49,Pitch/Hydraulic System,Minor Repair,0.35,125.8,81.77,0.045,0.3478,0.06162,0.03229,S3_MultiPort
995,49,Controls,Minor Repair,0.35,139.45,90.64,0.0181,0.255,0.07192,0.03769,S3_MultiPort
1073,49,Controls,Minor Repair,0.35,100.64,65.42,0.1695,0.5463,0.04409,0.02311,S3_MultiPort
1,50,Tower/Foundation,Major Repair,0.55,38.09,17.14,0.8552,0.979,0.01027,0.0031,S3_MultiPort
118,50,Grease/Oil/Cooling Liquid,Minor Repair,0.35,63.08,41.0,0.5758,0.8286,0.02188,0.01147,S3_MultiPort
217,50,Service Items,Minor Repair,0.35,42.77,27.8,0.8115,0.9313,0.01221,0.0064,S3_MultiPort
272,50,Hub,Major Repair,0.55,86.85,39.08,0.2929,0.8464,0.03535,0.01067,S3_MultiPort
309,50,Safety,Minor Repair,0.35,55.16,35.85,0.6739,0.8742,0.01789,0.00938,S3_MultiPort
335,50,Pitch/Hydraulic System,Minor Repair,0.35,97.0,63.05,0.1981,0.5761,0.04173,0.02187,S3_MultiPort
370,50,Controls,Minor Repair,0.35,69.27,45.02,0.4978,0.7885,0.02518,0.01319,S3_MultiPort
468,50,Service Items,Minor Repair,0.35,63.8,41.47,0.5667,0.8241,0.02225,0.01166,S3_MultiPort
480,50,Pumps/Motors,Minor Repair,0.35,104.04,67.63,0.1453,0.5184,0.04635,0.02429,S3_MultiPort
504,50,Service Items,Minor Repair,0.35,46.47,30.2,0.7733,0.9161,0.01383,0.00725,S3_MultiPort
520,50,Gearbox,Major Replacement,0.9,91.81,9.18,0.2439,0.9955,0.03842,0.00121,S3_MultiPort
522,50,Sensors,Minor Repair,0.35,114.75,74.59,0.0851,0.432,0.05368,0.02813,S3_MultiPort
595,50,Hub,Minor Repair,0.35,85.08,55.3,0.3115,0.6721,0.03427,0.01796,S3_MultiPort
667,50,Pitch/Hydraulic System,Minor Repair,0.35,110.05,71.53,0.1086,0.4695,0.05042,0.02642,S3_MultiPort
677,50,Generator,Major Repair,0.55,131.11,59.0,0.0321,0.6268,0.06556,0.01979,S3_MultiPort
723,50,Blades,Minor Repair,0.35,119.86,77.91,0.0641,0.3922,0.05731,0.03003,S3_MultiPort
730,50,Pitch/Hydraulic System,Minor Repair,0.35,79.53,51.7,0.3732,0.7148,0.03098,0.01623,S3_MultiPort
733,50,Grease/Oil/Cooling Liquid,Minor Repair,0.35,128.0,83.2,0.0392,0.3319,0.06325,0.03314,S3_MultiPort
837,50,Gearbox,Major Replacement,0.9,53.18,5.32,0.6975,0.9989,0.01694,0.00054,S3_MultiPort
855,50,Controls,Minor Repair,0.35,115.02,74.77,0.0838,0.4298,0.05388,0.02823,S3_MultiPort
954,50,Generator,Minor Repair,0.35,99.0,64.35,0.182,0.5597,0.04302,0.02254,S3_MultiPort
964,50,Pitch/Hydraulic System,Major Repair,0.55,83.7,37.66,0.3264,0.8589,0.03344,0.01009,S3_MultiPort
