repair_day_idx,turbine_id,component,severity,rf,age_before_wk,age_after_wk,rel_before,rel_after,hazard_before,hazard_after,strategy
871,45,Tower/Foundation,Minor Repair,0.35,139.65,90.78,0.0178,0.2537,0.07208,0.03777,S1_NoWeather
887,45,Pitch/Hydraulic System,Major Repair,0.55,120.88,54.4,0.0604,0.683,0.05804,0.01752,S1_NoWeather
965,45,Pitch/Hydraulic System,Minor Repair,0.35,65.4,42.51,0.5465,0.814,0.0231,0.0121,S1_NoWeather
1039,45,Hub,Minor Repair,0.35,122.95,79.92,0.0535,0.3688,0.05954,0.0312,S1_NoWeather
86,46,Electrical Components,Minor Repair,0.35,61.87,40.21,0.591,0.836,0.02125,0.01114,S1_NoWeather
120,46,Yaw System,Minor Repair,0.35,55.18,35.87,0.6736,0.8741,0.0179,0.00938,S1_NoWeather
186,46,Safety,Minor Repair,0.35,63.09,41.01,0.5756,0.8285,0.02189,0.01147,S1_NoWeather
230,46,Service Items,Minor Repair,0.35,67.79,44.06,0.5164,0.7984,0.02437,0.01277,S1_NoWeather
274,46,Contactor/Circuit/Relay,Major Repair,0.55,89.02,40.06,0.2709,0.8374,0.03668,0.01107,S1_NoWeather
284,46,Hub,Minor Repair,0.35,75.73,49.22,0.4182,0.7431,0.02878,0.01508,S1_NoWeather
409,46,Tower/Foundation,Minor Repair,0.35,103.81,67.48,0.1469,0.5203,0.04619,0.02421,S1_NoWeather
463,46,Controls,Minor Repair,0.35,91.81,59.68,0.2439,0.6184,0.03842,0.02013,S1_NoWeather
489,46,Sensors,Minor Repair,0.35,83.66,54.38,0.3268,0.6832,0.03342,0.01751,S1_NoWeather
732,46,Generator,Major Repair,0.55,109.83,49.42,0.1099,0.7408,0.05027,0.01517,S1_NoWeather
790,46,Gearbox,Major Replacement,0.9,165.65,16.57,0.0021,0.9807,0.09311,0.00294,S1_NoWeather
850,46,Blades,Minor Repair,0.35,143.23,93.1,0.0137,0.232,0.07486,0.03923,S1_NoWeather
913,46,Pitch/Hydraulic System,Minor Repair,0.35,118.2,76.83,0.0704,0.405,0.05612,0.02941,S1_NoWeather
960,46,Yaw System,Minor Repair,0.35,139.87,90.91,0.0176,0.2524,0.07224,0.03786,S1_NoWeather
972,46,Controls,Minor Repair,0.35,131.68,85.59,0.0309,0.3061,0.06599,0.03458,S1_NoWeather
1065,46,Power Supply/Converter,Minor Repair,0.35,154.91,100.69,0.0054,0.1691,0.0842,0.04413,S1_NoWeather
37,47,Grease/Oil/Cooling Liquid,Minor Repair,0.35,30.81,20.03,0.9121,0.9691,0.00747,0.00391,S1_NoWeather
69,47,Pitch/Hydraulic System,Minor Repair,0.35,58.69,38.15,0.6306,0.8547,0.01964,0.01029,S1_NoWeather
230,47,Service Items,Minor Repair,0.35,42.7,27.76,0.8121,0.9315,0.01219,0.00639,S1_NoWeather
260,47,Safety,Minor Repair,0.35,79.92,51.95,0.3688,0.7119,0.0312,0.01635,S1_NoWeather
272,47,Gearbox,Major Replacement,0.9,74.54,7.45,0.4326,0.9974,0.02811,0.00089,S1_NoWeather
272,47,Grease/Oil/Cooling Liquid,Minor Repair,0.35,53.03,34.47,0.6993,0.8853,0.01686,0.00884,S1_NoWeather
307,47,Transformer,Minor Repair,0.35,93.48,60.76,0.2285,0.6048,0.03947,0.02069,S1_NoWeather
475,47,Gearbox,Minor Repair,0.35,36.45,23.7,0.8692,0.9534,0.00961,0.00504,S1_NoWeather
482,47,Pumps/Motors,Minor Repair,0.35,94.96,61.73,0.2154,0.5928,0.04042,0.02118,S1_NoWeather
518,47,Contactor/Circuit/Relay,Minor Repair,0.35,113.29,73.64,0.092,0.4436,0.05266,0.0276,S1_NoWeather
519,47,Sensors,Minor Repair,0.35,128.17,83.31,0.0388,0.3306,0.06337,0.03321,S1_NoWeather
529,47,Generator,Minor Repair,0.35,93.68,60.89,0.2267,0.6032,0.0396,0.02075,S1_NoWeather
544,47,Gearbox,Minor Repair,0.35,33.7,21.9,0.8913,0.9615,0.00854,0.00448,S1_NoWeather
868,47,Gearbox,Minor Repair,0.35,67.9,44.14,0.5149,0.7977,0.02444,0.01281,S1_NoWeather
904,47,Hub,Minor Repair,0.35,160.73,104.47,0.0033,0.1424,0.08899,0.04664,S1_NoWeather
913,47,Pitch/Hydraulic System,Minor Repair,0.35,126.15,82.0,0.044,0.3452,0.06188,0.03243,S1_NoWeather
933,47,Controls,Minor Repair,0.35,129.35,84.08,0.036,0.3223,0.06425,0.03367,S1_NoWeather
958,47,Blades,Minor Repair,0.35,169.68,110.29,0.0014,0.1074,0.09653,0.05058,S1_NoWeather
968,47,Pitch/Hydraulic System,Minor Repair,0.35,90.0,58.5,0.2612,0.633,0.03729,0.01954,S1_NoWeather
1034,47,Generator,Minor Repair,0.35,130.89,85.08,0.0326,0.3115,0.0654,0.03427,S1_NoWeather
85,48,Blades,Minor Repair,0.35,65.08,42.3,0.5506,0.816,0.02293,0.01202,S1_NoWeather
114,48,Yaw System,Minor Repair,0.35,46.85,30.45,0.7692,0.9145,0.01401,0.00734,S1_NoWeather
214,48,Controls,Minor Repair,0.35,81.63,53.06,0.3493,0.6989,0.03221,0.01688,S1_NoWeather
231,48,Service Items,Minor Repair,0.35,77.15,50.15,0.4012,0.7327,0.02959,0.01551,S1_NoWeather
253,48,Yaw System,Minor Repair,0.35,49.45,32.14,0.7405,0.9027,0.01519,0.00796,S1_NoWeather
363,48,Pumps/Motors,Minor Repair,0.35,92.67,60.24,0.2359,0.6114,0.03896,0.02042,S1_NoWeather
437,48,Tower/Foundation,Major Repair,0.55,104.09,46.84,0.145,0.7693,0.04638,0.014,S1_NoWeather
455,48,Generator,Major Repair,0.55,104.13,46.86,0.1447,0.7691,0.04641,0.01401,S1_NoWeather
645,48,Generator,Major Replacement,0.9,73.86,7.39,0.4409,0.9974,0.02772,0.00088,S1_NoWeather
904,48,Pitch/Hydraulic System,Minor Repair,0.35,148.75,96.69,0.009,0.2007,0.07923,0.04152,S1_NoWeather
912,48,Blades,Minor Repair,0.35,160.3,104.2,0.0034,0.1443,0.08864,0.04645,S1_NoWeather
925,48,Pitch/Hydraulic System,Minor Repair,0.35,99.69,64.8,0.1767,0.5541,0.04347,0.02278,S1_NoWeather
1045,48,Blades,Minor Repair,0.35,119.2,77.48,0.0666,0.3973,0.05683,0.02978,S1_NoWeather
231,49,Service Items,Minor Repair,0.35,58.46,38.0,0.6335,0.856,0.01952,0.01023,S1_NoWeather
455,49,Gearbox,Minor Repair,0.35,113.28,73.63,0.092,0.4437,0.05265,0.02759,S1_NoWeather
456,49,Generator,Minor Repair,0.35,115.2,74.88,0.0831,0.4285,0.054,0.0283,S1_NoWeather
511,49,Generator,Major Repair,0.55,81.88,36.85,0.3465,0.8659,0.03236,0.00977,S1_NoWeather
518,49,Contactor/Circuit/Relay,Minor Repair,0.35,114.18,74.22,0.0877,0.4365,0.05328,0.02792,S1_NoWeather
602,49,Hub,Minor Repair,0.35,135.38,88.0,0.0241,0.2811,0.06879,0.03605,S1_NoWeather
609,49,Blades,Minor Repair,0.35,130.9,85.09,0.0325,0.3114,0.06541,0.03428,S1_NoWeather
620,49,Sensors,Major Repair,0.55,111.86,50.34,0.0991,0.7305,0.05167,0.0156,S1_NoWeather
863,49,Blades,Minor Repair,0.35,107.09,69.61,0.1258,0.4935,0.0484,0.02536,S1_NoWeather
880,49,Generator,Major Repair,0.55,89.85,40.43,0.2627,0.834,0.03719,0.01123,S1_NoWeather
884,49,Yaw System,Major Replacement,0.9,126.96,12.7,0.0419,0.99,0.06247,0.00198,S1_NoWeather
912,49,Pitch/Hydraulic System,Minor Repair,0.35,127.23,82.7,0.0412,0.3374,0.06268,0.03285,S1_NoWeather
957,49,Generator,Major Replacement,0.9,51.43,5.14,0.7179,0.999,0.01611,0.00051,S1_NoWeather
25,50,Tower/Foundation,Minor Repair,0.35,22.91,14.89,0.9571,0.9852,0.00479,0.00251,S1_NoWeather
232,50,Service Items,Minor Repair,0.35,48.29,31.39,0.7535,0.9081,0.01465,0.00768,S1_NoWeather
284,50,Blades,Minor Repair,0.35,64.86,42.16,0.5533,0.8174,0.02281,0.01196,S1_NoWeather
362,50,Electrical Components,Minor Repair,0.35,62.56,40.66,0.5824,0.8318,0.02161,0.01132,S1_NoWeather
468,50,Sensors,Major Repair,0.55,108.74,48.94,0.116,0.7463,0.04953,0.01495,S1_NoWeather
472,50,Electrical Components,Minor Repair,0.35,47.66,30.98,0.7604,0.9109,0.01437,0.00753,S1_NoWeather
751,50,Gearbox,Minor Repair,0.35,114.84,74.64,0.0847,0.4313,0.05375,0.02816,S1_NoWeather
831,50,Hub,Minor Repair,0.35,115.95,75.37,0.0798,0.4226,0.05453,0.02857,S1_NoWeather
875,50,Gearbox,Minor Repair,0.35,91.64,59.57,0.2455,0.6198,0.03832,0.02008,S1_NoWeather
895,50,Hub,Minor Repair,0.35,84.37,54.84,0.3192,0.6777,0.03384,0.01773,S1_NoWeather
899,50,Pitch/Hydraulic System,Minor Repair,0.35,158.77,103.2,0.0039,0.1511,0.08737,0.04579,S1_NoWeather
915,50,Power Supply/Converter,Minor Repair,0.35,116.1,75.47,0.0791,0.4213,0.05464,0.02863,S1_NoWeather
931,50,Controls,Minor Repair,0.35,139.23,90.5,0.0184,0.2564,0.07175,0.0376,S1_NoWeather
953,50,Yaw System,Minor Repair,0.35,156.05,101.43,0.0049,0.1636,0.08514,0.04462,S1_NoWeather
977,50,Pumps/Motors,Major Repair,0.55,142.18,63.98,0.0148,0.5644,0.07404,0.02235,S1_NoWeather
1038,50,Gearbox,Minor Repair,0.35,79.57,51.72,0.3729,0.7146,0.031,0.01624,S1_NoWeather
