repair_day_idx,turbine_id,component,severity,rf,age_before_wk,age_after_wk,rel_before,rel_after,hazard_before,hazard_after,strategy
1042,49,Electrical Components,Major Repair,0.55,157.89,71.05,0.0042,0.4755,0.08665,0.02616,S2_WeatherCTV
1054,49,Generator,Major Replacement,0.9,114.99,11.5,0.084,0.9922,0.05385,0.0017,S2_WeatherCTV
1056,49,Gearbox,Major Replacement,0.9,141.13,14.11,0.016,0.987,0.07322,0.00232,S2_WeatherCTV
1095,49,Hub,Minor Repair,0.35,118.83,77.24,0.068,0.4002,0.05657,0.02965,S2_WeatherCTV
96,50,Safety,Minor Repair,0.35,43.8,28.47,0.8011,0.9272,0.01266,0.00663,S2_WeatherCTV
223,50,Service Items,Minor Repair,0.35,74.16,48.2,0.4372,0.7544,0.02789,0.01462,S2_WeatherCTV
488,50,Generator,Major Replacement,0.9,92.74,9.27,0.2353,0.9954,0.03901,0.00123,S2_WeatherCTV
505,50,Service Items,Minor Repair,0.35,89.2,57.98,0.269,0.6394,0.03679,0.01928,S2_WeatherCTV
522,50,Power Supply/Converter,Minor Repair,0.35,125.88,81.82,0.0448,0.3472,0.06168,0.03232,S2_WeatherCTV
551,50,Grease/Oil/Cooling Liquid,Minor Repair,0.35,95.95,62.36,0.207,0.5848,0.04104,0.02151,S2_WeatherCTV
562,50,Service Items,Minor Repair,0.35,65.98,42.89,0.5391,0.8102,0.02341,0.01227,S2_WeatherCTV
610,50,Safety,Minor Repair,0.35,101.47,65.96,0.1633,0.5395,0.04464,0.02339,S2_WeatherCTV
672,50,Electrical Components,Minor Repair,0.35,136.37,88.64,0.0225,0.2747,0.06955,0.03645,S2_WeatherCTV
680,50,Safety,Minor Repair,0.35,71.96,46.77,0.4643,0.77,0.02666,0.01397,S2_WeatherCTV
694,50,Tower/Foundation,Minor Repair,0.35,129.09,83.91,0.0366,0.3241,0.06405,0.03357,S2_WeatherCTV
756,50,Gearbox,Minor Repair,0.35,161.43,104.93,0.0031,0.1394,0.08958,0.04694,S2_WeatherCTV
784,50,Pitch/Hydraulic System,Minor Repair,0.35,125.45,81.54,0.046,0.3503,0.06137,0.03216,S2_WeatherCTV
824,50,Gearbox,Major Repair,0.55,113.93,51.27,0.0889,0.7198,0.05311,0.01603,S2_WeatherCTV
836,50,Power Supply/Converter,Minor Repair,0.35,125.82,81.78,0.045,0.3476,0.06164,0.0323,S2_WeatherCTV
877,50,Pitch/Hydraulic System,Minor Repair,0.35,95.54,62.1,0.2104,0.588,0.04079,0.02137,S2_WeatherCTV
920,50,Contactor/Circuit/Relay,Minor Repair,0.35,166.85,108.45,0.0019,0.1177,0.09412,0.04933,S2_WeatherCTV
930,50,Pumps/Motors,Minor Repair,0.35,143.45,93.25,0.0135,0.2307,0.07504,0.03932,S2_WeatherCTV
941,50,Controls,Minor Repair,0.35,165.83,107.79,0.0021,0.1216,0.09327,0.04888,S2_WeatherCTV
942,50,Sensors,Minor Repair,0.35,134.66,87.53,0.0253,0.2859,0.06825,0.03576,S2_WeatherCTV
962,50,Blades,Minor Repair,0.35,166.15,108.0,0.002,0.1203,0.09354,0.04902,S2_WeatherCTV
1065,50,Generator,Major Repair,0.55,91.27,41.07,0.249,0.8279,0.03808,0.0115,S2_WeatherCTV
